Epoch,Train Loss,Test Loss,Accuracy
1,2.212256908416748,1.9596340656280518,0.4175392670157068
2,1.9615795612335205,2.5103659629821777,0.4175392670157068
3,2.5119829177856445,1.7919749021530151,0.4162303664921466
4,1.788011074066162,1.950905680656433,0.21727748691099477
5,1.9482027292251587,2.0124664306640625,0.21727748691099477
6,2.00985050201416,2.021127223968506,0.21727748691099477
7,2.0181725025177,2.004133939743042,0.21727748691099477
8,2.00055193901062,1.9708609580993652,0.21727748691099477
9,1.9662086963653564,1.926546573638916,0.21727748691099477
10,1.9203022718429565,1.8841161727905273,0.21727748691099477
11,1.8756426572799683,1.867405891418457,0.21727748691099477
12,1.8565455675125122,1.8712246417999268,0.21727748691099477
13,1.8599498271942139,1.8343664407730103,0.21727748691099477
14,1.8268837928771973,1.780094861984253,0.21727748691099477
15,1.7781599760055542,1.7343335151672363,0.21727748691099477
16,1.7384932041168213,1.7063462734222412,0.4175392670157068
17,1.7163959741592407,1.6922199726104736,0.4175392670157068
18,1.7077993154525757,1.6875219345092773,0.4175392670157068
19,1.7080458402633667,1.688602328300476,0.4175392670157068
20,1.7129497528076172,1.690440058708191,0.4175392670157068
21,1.7167613506317139,1.6892955303192139,0.4175392670157068
22,1.7154635190963745,1.6863141059875488,0.4175392670157068
23,1.710745930671692,1.6843162775039673,0.4175392670157068
24,1.7063556909561157,1.6836830377578735,0.4175392670157068
25,1.7034529447555542,1.6829447746276855,0.4175392670157068
26,1.700911521911621,1.6814311742782593,0.4175392670157068
27,1.6980485916137695,1.6796152591705322,0.4175392670157068
28,1.695257544517517,1.6784887313842773,0.4175392670157068
29,1.6934254169464111,1.678650975227356,0.4175392670157068
30,1.692987322807312,1.6794613599777222,0.4175392670157068
31,1.6931010484695435,1.6798137426376343,0.4175392670157068
32,1.6926376819610596,1.6794633865356445,0.4175392670157068
33,1.69150710105896,1.678839921951294,0.4175392670157068
34,1.6903071403503418,1.6782376766204834,0.4175392670157068
35,1.689431071281433,1.6776634454727173,0.4175392670157068
36,1.6886544227600098,1.6766654253005981,0.4175392670157068
37,1.6879161596298218,1.675195336341858,0.4175392670157068
38,1.6869919300079346,1.673243522644043,0.4175392670157068
39,1.6858609914779663,1.6711328029632568,0.4175392670157068
40,1.6846495866775513,1.6690503358840942,0.4175392670157068
41,1.6836880445480347,1.666960597038269,0.4175392670157068
42,1.68289315700531,1.6646398305892944,0.4175392670157068
43,1.6817275285720825,1.662436604499817,0.4175392670157068
44,1.6803032159805298,1.6607805490493774,0.4175392670157068
45,1.6790305376052856,1.658328890800476,0.4175392670157068
46,1.6775163412094116,1.6551040410995483,0.4175392670157068
47,1.6757471561431885,1.6518219709396362,0.4175392670157068
48,1.674153447151184,1.6497210264205933,0.4175392670157068
49,1.6721214056015015,1.647468090057373,0.4175392670157068
50,1.6701231002807617,1.643795132637024,0.4175392670157068
51,1.6677731275558472,1.6400851011276245,0.4175392670157068
52,1.665063738822937,1.636864423751831,0.4175392670157068
53,1.661741852760315,1.6315865516662598,0.4175392670157068
54,1.6577552556991577,1.6262574195861816,0.4175392670157068
55,1.6533212661743164,1.6214243173599243,0.4175392670157068
56,1.648437261581421,1.6164720058441162,0.4175392670157068
57,1.644158124923706,1.6334251165390015,0.4175392670157068
58,1.6579585075378418,1.6692101955413818,0.4175392670157068
59,1.6950416564941406,1.628536581993103,0.4175392670157068
60,1.650597333908081,1.6446809768676758,0.4175392670157068
61,1.665036916732788,1.6220892667770386,0.4175392670157068
62,1.6413389444351196,1.6340055465698242,0.4175392670157068
63,1.6554714441299438,1.6262390613555908,0.4175392670157068
64,1.647251009941101,1.6081287860870361,0.4175392670157068
65,1.6273199319839478,1.6131569147109985,0.4175392670157068
66,1.6326426267623901,1.5943644046783447,0.4175392670157068
67,1.6149883270263672,1.6008226871490479,0.4175392670157068
68,1.6258267164230347,1.5772771835327148,0.42539267015706805
69,1.6000310182571411,1.5781217813491821,0.4568062827225131
70,1.6001873016357422,1.5565118789672852,0.4410994764397906
71,1.5767152309417725,1.5414692163467407,0.4712041884816754
72,1.5593023300170898,1.5392321348190308,0.5091623036649214
73,1.557399868965149,1.516602873802185,0.4856020942408377
74,1.5295262336730957,1.490086317062378,0.5170157068062827
75,1.50304114818573,1.4739055633544922,0.5104712041884817
76,1.4802922010421753,1.462334394454956,0.5235602094240838
77,1.4657371044158936,1.4629992246627808,0.5209424083769634
78,1.4585096836090088,1.5004717111587524,0.5130890052356021
79,1.5062707662582397,1.608279824256897,0.46465968586387435
80,1.6061484813690186,1.525457739830017,0.506544502617801
81,1.5328788757324219,1.5304044485092163,0.5039267015706806
82,1.5330711603164673,1.434218168258667,0.5327225130890052
83,1.4285372495651245,1.5299817323684692,0.47643979057591623
84,1.531370997428894,1.448397159576416,0.5366492146596858
85,1.4379770755767822,1.4483580589294434,0.5287958115183246
86,1.4427826404571533,1.4234886169433594,0.5340314136125655
87,1.4254292249679565,1.4093904495239258,0.5484293193717278
88,1.4144421815872192,1.3940181732177734,0.5445026178010471
89,1.3988920450210571,1.3793621063232422,0.5445026178010471
90,1.3850129842758179,1.359663724899292,0.5510471204188482
91,1.3684933185577393,1.3516606092453003,0.556282722513089
92,1.3645360469818115,1.3522752523422241,0.556282722513089
93,1.3643978834152222,1.3322912454605103,0.5654450261780105
94,1.3354244232177734,1.3435369729995728,0.5523560209424084
95,1.3382235765457153,1.3456921577453613,0.5536649214659686
96,1.3363800048828125,1.3286430835723877,0.5575916230366492
97,1.317261815071106,1.3336859941482544,0.5589005235602095
98,1.31903874874115,1.3288408517837524,0.5615183246073299
99,1.3077727556228638,1.3224600553512573,0.556282722513089
100,1.298277497291565,1.3244562149047852,0.5445026178010471
101,1.297773003578186,1.321610450744629,0.5602094240837696
102,1.282617449760437,1.3292465209960938,0.5575916230366492
103,1.2845410108566284,1.3100541830062866,0.5602094240837696
104,1.2675166130065918,1.309229850769043,0.5549738219895288
105,1.2641295194625854,1.3007646799087524,0.5641361256544503
106,1.2503055334091187,1.2986286878585815,0.5654450261780105
107,1.2494289875030518,1.2853617668151855,0.556282722513089
108,1.2363799810409546,1.2855231761932373,0.5549738219895288
109,1.2380650043487549,1.2766085863113403,0.5589005235602095
110,1.22796630859375,1.2818275690078735,0.5549738219895288
111,1.227406620979309,1.2735373973846436,0.5497382198952879
112,1.2198089361190796,1.2743443250656128,0.5523560209424084
113,1.2154189348220825,1.2766258716583252,0.5602094240837696
114,1.2140600681304932,1.2746654748916626,0.5549738219895288
115,1.2063403129577637,1.2753474712371826,0.5431937172774869
116,1.2060998678207397,1.2699090242385864,0.5549738219895288
117,1.197744369506836,1.2721235752105713,0.5549738219895288
118,1.197028398513794,1.2664096355438232,0.5497382198952879
119,1.1913310289382935,1.2633730173110962,0.5549738219895288
120,1.1878433227539062,1.262468934059143,0.5549738219895288
121,1.1840882301330566,1.2614279985427856,0.5445026178010471
122,1.1821686029434204,1.2560677528381348,0.556282722513089
123,1.177223801612854,1.2556735277175903,0.5589005235602095
124,1.1753416061401367,1.2503585815429688,0.5510471204188482
125,1.1717052459716797,1.2485491037368774,0.5497382198952879
126,1.1668963432312012,1.2440040111541748,0.5589005235602095
127,1.1643424034118652,1.2407201528549194,0.556282722513089
128,1.159641146659851,1.2390658855438232,0.5497382198952879
129,1.1562005281448364,1.2339075803756714,0.556282722513089
130,1.1514496803283691,1.2369097471237183,0.5549738219895288
131,1.153723120689392,1.2422239780426025,0.5602094240837696
132,1.160788893699646,1.2628766298294067,0.5340314136125655
133,1.1798279285430908,1.22792649269104,0.5732984293193717
134,1.1493470668792725,1.219650387763977,0.5759162303664922
135,1.1386650800704956,1.2393097877502441,0.5418848167539267
136,1.1511099338531494,1.2205357551574707,0.5575916230366492
137,1.1312531232833862,1.2221561670303345,0.5680628272251309
138,1.1354151964187622,1.2311395406723022,0.5484293193717278
139,1.137887954711914,1.2075268030166626,0.5654450261780105
140,1.1177390813827515,1.2165776491165161,0.5706806282722513
141,1.129406213760376,1.230068325996399,0.5484293193717278
142,1.127234935760498,1.212284803390503,0.5471204188481675
143,1.1137040853500366,1.2144407033920288,0.5680628272251309
144,1.1295063495635986,1.2032411098480225,0.5615183246073299
145,1.11619234085083,1.2175467014312744,0.5667539267015707
146,1.1216222047805786,1.2226781845092773,0.5654450261780105
147,1.1273821592330933,1.2331645488739014,0.556282722513089
148,1.1284385919570923,1.2401576042175293,0.5366492146596858
149,1.1402714252471924,1.1995495557785034,0.569371727748691
150,1.1096962690353394,1.1993709802627563,0.5837696335078534
151,1.1239851713180542,1.1839532852172852,0.569371727748691
152,1.0893229246139526,1.2167431116104126,0.556282722513089
153,1.1080971956253052,1.1986949443817139,0.5602094240837696
154,1.0905762910842896,1.1889865398406982,0.5706806282722513
155,1.0899696350097656,1.1791691780090332,0.5759162303664922
156,1.0811578035354614,1.1908408403396606,0.5719895287958116
157,1.0901401042938232,1.1774884462356567,0.581151832460733
158,1.0711122751235962,1.1873259544372559,0.5706806282722513
159,1.0755373239517212,1.1802313327789307,0.5680628272251309
160,1.0673619508743286,1.1785861253738403,0.5680628272251309
161,1.0694702863693237,1.1739425659179688,0.5798429319371727
162,1.0707590579986572,1.203850269317627,0.5772251308900523
