0,1,2,3,4,5,6,7,8,9,10,11,feature_21,feature_9,feature_18,feature_1,feature_11,feature_14,feature_4,feature_5,feature_2,feature_7,label_pre3
2.999975935109488,0.7328911906699941,1.1797012472382025,0.16423365401088463,0.5294562847547399,2.911305194587779,1.8785873984696984,2.288919264384278,2.008328463725692,2.0541994166039017,1.2388070608943518,2.6825658981135407,1,0,3,1,2,3,2,0,3,0,7
2.8628830021134046,0.5050605653285737,2.8101216766742563,0.16539845197880154,1.562257459648253,0.7934569364614777,0.7079483829215638,2.449135400333388,0.9112461890397825,0.5384342879847595,2.282293496435888,1.2241678602998884,1,0,3,1,2,1,2,0,3,0,2
1.7779094558629618,1.1208648996496433,1.714459772744374,0.5369394058060287,0.6173902140153636,1.498215465306032,1.6603986561875117,0.42961906598829047,0.2276608461758044,2.170439976819739,2.9846423318380264,1.4756834379986896,1,0,3,1,2,1,2,0,3,0,2
0.3131756418465109,0.9711982010424574,2.9133613873373436,0.026080980693922395,0.285962093159429,1.092397321758031,1.87842245473293,0.7873264135404924,2.3685000556928393,1.9086651857427777,0.10525308153565338,1.1838593065122276,1,0,3,1,2,1,2,0,1,0,2
0.839177045486757,2.5509472336204775,1.5779941799677277,1.22756010847522,1.3163008909037015,1.2067987867001433,1.3927776751954735,2.6822240862109545,1.8536049352038204,2.3036881016809407,2.5058254464250718,1.8255965453918153,1,0,3,1,2,1,2,0,1,0,2
0.8814048067941143,0.6704036441504855,1.013196288205697,1.9481705228709782,1.4874866372549578,0.3887179385951981,2.467093023208262,1.038244580790596,1.718843000033222,0.7495627444388396,2.413804526413448,2.318513896917546,1,0,3,1,1,1,2,0,1,0,2
2.569183035186665,1.6001872800644659,0.7112343299711874,2.9541443217129997,0.4931827692321391,0.006884853666522139,1.9310346714377324,0.407952451988025,2.144980542852793,2.924110746367769,2.38295260368431,1.8665146779040118,1,0,3,1,0,1,2,0,1,0,2
0.35981210791739004,2.4207261974993806,2.6526302352394886,1.082884384909172,2.8345514916444183,2.9648892937472113,2.500693275140195,2.9317795422722126,2.376691158726315,0.6160237985577816,2.184099829511082,2.218119110177814,2,0,3,1,2,1,2,2,3,0,2
2.5577826405318014,0.5970038781618915,2.1280449720115264,1.0596905195292172,1.683040318884561,2.464570523497673,2.5479470011573477,1.4729805842832175,0.8667055426179398,2.720906599666269,0.5670306760687833,2.144503414263487,2,0,3,1,2,1,2,2,3,0,2
0.291813009875624,1.268522428181483,1.1074782014083075,2.0293861188413795,0.558728385476131,0.28037198591060053,0.080949122291324,0.5583187506569909,1.853817367699179,1.9521626541944421,1.8072126084708704,0.39449412019874264,2,0,3,1,2,1,2,2,3,0,2
0.03829902517029782,1.9997192093871736,2.43403017837237,2.147145983203685,0.7269429160086427,0.22852276533297422,2.497597312004127,2.9884543001344532,1.6262396213763046,0.4289159064343111,1.8423642831541673,2.546521790396246,2,0,3,1,2,1,2,2,1,0,2
2.7929404020987856,0.3066420530266465,2.863891034322903,2.491301999546936,2.5724970387530117,0.27707785942963503,0.394972155635944,2.636250887282881,1.8969030170906134,2.900996372769817,1.484305412501049,1.5363794217270046,2,0,3,1,2,1,2,2,2,0,2
1.947546091399228,1.2320695454672046,2.805460550342918,1.9416085853401683,0.23441412064512335,2.4477878450438757,2.6665418132243275,1.336157056307571,0.41903569871262913,0.6366058829361401,1.351637987954892,0.8953571584108644,2,0,3,1,2,1,2,2,2,0,2
1.3879619632725295,1.6305124374109976,2.0318137572501334,1.0789671627707493,0.6067932917814601,1.6532102238070174,0.7765616048250243,1.1571589714770254,2.9696995961256722,2.228401319681646,2.1213184486429757,0.9124010059392773,2,0,3,1,1,1,2,2,2,0,2
2.6431775091631264,1.5405062984169768,2.9117834487481455,0.5963112032460238,2.002115270898294,2.5884938099111516,0.28704053817178077,1.1515339846865902,0.043653270303665725,2.4428194547831854,2.2203987673940087,1.3509776602241441,2,0,3,1,0,1,2,2,2,0,2
1.1740763465362951,0.8327328399041706,0.08292426536491626,0.2593071120194298,2.8685318118676424,2.302105370689092,1.2093310013104497,1.0669721961575136,2.649429278022238,1.211663380869974,0.35651233551851835,0.2519392436463118,2,1,2,2,0,1,0,2,2,0,2
0.3826955121849376,1.10282556786442,2.606078782151644,2.3371419576721433,0.09440707754239075,1.0709098524945795,0.5358440653527673,2.8109093253740625,2.2833068049288348,2.3382813645878118,2.046928089608949,1.1780134192348548,2,1,2,2,0,1,0,2,2,0,2
1.4563433340286713,2.750610762660382,1.1139767596132781,0.8010605129607117,0.508287739717192,0.42573126927331606,0.3083275334324427,0.961142953552316,0.24288168952561917,0.7424497008011804,2.4698725343431924,0.23613108144097295,2,0,3,1,1,1,2,2,3,0,2
0.631200003274618,2.6182179087727357,2.4310451714739627,0.7597735260299204,1.6726772280953737,0.9045908769308701,0.5484836600290869,0.2909297741660666,2.130746475478121,2.9253532607440125,1.3014223880064728,2.9792096116178013,2,0,1,1,2,1,2,2,3,0,2
0.6052038309396871,1.0658055482434545,2.1937122466834524,1.5015578139163366,2.2664116126163374,2.0404118651847227,2.3048695707104105,1.0144580183591247,1.8318182001396408,2.0255184529766543,2.3583616914147507,1.7035802136087614,2,0,1,1,2,1,2,2,3,0,2
0.9100158195323175,0.679161777008304,1.4566528613112624,0.4313174066187142,1.7044522066916319,2.061303555978448,2.970563435599425,1.9749041853533795,1.667589712625294,2.1262611549256722,0.07453933373581423,2.9376921189323317,2,0,1,1,2,1,2,2,1,0,2
2.2619366662229115,0.06634867553905843,1.1901676270278911,1.3607854215479658,0.5119847064950398,0.9246922512744415,0.5687124902422478,0.6582119375185018,0.5627906881221851,1.7833303579665696,0.004809739259692858,0.27465722441115437,2,0,1,1,2,1,2,2,2,0,2
0.7478293855372844,2.289537529164422,1.181891093873289,1.5056231972541176,2.389445162729047,0.0919094826134853,2.1315651439352643,2.503052230055417,0.5440046429246032,1.2240371595491468,0.8171874676046444,0.2974971249199455,2,0,1,1,1,1,2,2,2,0,2
0.6599504266809055,1.175463831765868,0.6016859079983488,0.8089730615149309,0.8843590284227449,1.6668233364902512,1.9926942302405761,0.3441193642620949,1.519560751768405,0.5409832254131521,2.5914535241724015,2.864520480841881,2,0,1,1,1,1,2,2,2,0,2
0.8568710537787579,0.4849573422850142,0.7152995046484211,1.790176428869097,1.0079028250437705,0.6320896056550283,1.7269369503249585,2.2074339463969626,1.4497068349879771,2.5934204492777013,0.760220847252729,1.7123499142766898,2,0,1,1,1,1,2,2,2,0,2
2.9001528197372894,1.0929047456334058,0.2987764641181706,2.2051081572934814,0.5856517194267611,0.8481050450020303,1.8896572227155013,0.12396149569456427,2.2384221056698466,1.834053951749599,1.7955348533688387,2.2773437242620216,2,1,2,2,0,1,0,2,2,0,2
1.96786541819422,1.7558168187113754,2.3905079180930686,1.8102559925910437,2.0872487244929414,1.697754138576797,0.9963191771985117,1.8172402198763251,1.2837759001933688,0.23138942247886052,1.332503795473845,2.3686992864679146,2,0,2,1,0,3,2,2,1,0,5
0.9573606343168493,0.5602928623811873,0.9414124402952925,1.6804374309585892,1.9176679530339,1.3943767160503824,2.536695122437348,2.408837228203211,0.5818506993986672,0.45879369470557585,2.441737709216167,2.0968281042113253,2,1,2,2,1,1,0,2,2,0,5
2.986599283893989,0.32854432014456314,1.031769623454557,0.5709129754415673,1.468663224801902,2.010829428696007,1.9274969347874644,1.8027073508149907,1.7684259004028675,1.2403762220426588,2.9741152191125684,0.18154270990543764,2,1,2,2,0,1,0,2,2,0,5
0.6242557234323646,2.2881572391319205,0.049747934078497646,0.7388977120920764,0.6316098293072239,2.702827090615082,0.4443263035008288,0.21265543748662352,2.642143958461694,0.8482879582059909,1.2036626243732251,0.09964427395096409,2,1,2,2,0,2,0,2,2,0,5
0.9043112013849882,2.6063568926549987,1.6799983426181218,1.9697458333260638,0.5117903752105611,1.6712601132352294,0.5003023553752437,0.3645988198527612,2.4178442216904266,2.5132530809586173,2.72290782431026,0.3821613401444983,2,1,2,2,1,1,0,2,2,0,5
0.7244211423067758,0.7323761217653144,2.782361845475168,0.7256591393038797,1.8143712400181413,0.053131712524329355,2.7523098737427096,0.09484795404534785,1.3572341609186127,2.0771924614422974,0.5659613638872891,1.3029008355086917,2,1,2,2,0,2,2,2,1,0,5
0.4166892811144426,2.075468345652128,0.859887429748786,0.35719606023023687,2.9176292127755925,1.9332002583067582,0.024892593665128526,2.433568967803131,0.00830846385076034,0.8414651619184333,1.174306120389009,0.023501946266524354,2,1,2,2,1,2,2,2,2,1,5
2.7401985413951286,0.8465287501624421,1.2351040459116644,0.8946619455360034,0.11097176780912432,1.9477542712575358,2.1359340090183276,1.0116190936441392,1.7244985242713946,1.6451925747584113,2.716286619482231,1.0144133968448863,2,1,2,2,1,2,2,2,2,1,5
2.556859633808779,1.935899844796434,0.6378994775274568,1.9222788742963939,2.2457870420988555,2.4750108121581964,0.9673874659889876,2.239807262868229,1.1415882651159635,2.7397705490482633,1.4352615902302306,2.406531812992036,2,1,2,2,0,2,2,2,2,1,5
2.6300999130594453,0.6801961711149597,2.967274237349908,1.2441310569011843,0.14561010974038913,0.149142374579319,0.06193416563227916,2.477138636548514,2.760493093261673,1.6777917440540713,0.24868253995450218,0.21262584093896986,2,1,2,2,0,2,2,2,2,1,5
0.5729332650744325,1.7087575715314536,0.013629166436484819,2.472667607611753,0.4686846617028013,2.814463625001327,1.5009655571461908,1.7427383889637782,0.915000276143787,1.4549486274279353,0.4331330909667547,1.2958393062530755,2,1,2,2,1,2,2,2,2,1,5
2.9908964887836937,2.29068795031556,1.9344018077982712,1.5882831957470382,2.3317577963522296,0.9486944282821214,1.9587735305678553,1.44576087981264,0.2026793863609413,0.8324993169377738,1.8838982177571717,2.3558549772460537,2,1,2,2,0,2,2,2,2,1,5
0.9742495090201415,0.7920886005059173,1.545324507354754,2.850138703989847,2.622724465040335,1.79995835493211,0.3423495317837322,2.677698658517448,1.31781109589198,0.34964772217516904,2.532602712187262,2.151277214772358,2,1,2,2,1,2,2,2,2,1,5
