Epoch,Train Loss,Test Loss,Accuracy
1,2.149048328399658,1.9541620016098022,0.4175392670157068
2,1.9588351249694824,2.6550464630126953,0.4175392670157068
3,2.6769843101501465,1.776268482208252,0.4175392670157068
4,1.7756528854370117,1.924748182296753,0.21727748691099477
5,1.9215643405914307,1.975308895111084,0.21727748691099477
6,1.9717077016830444,1.9801307916641235,0.21727748691099477
7,1.9762670993804932,1.9647307395935059,0.21727748691099477
8,1.9600261449813843,1.9362152814865112,0.21727748691099477
9,1.930045485496521,1.9024606943130493,0.21727748691099477
10,1.8941609859466553,1.8765076398849487,0.21727748691099477
11,1.8657453060150146,1.8595091104507446,0.21727748691099477
12,1.8475749492645264,1.8242087364196777,0.21727748691099477
13,1.8141067028045654,1.776462197303772,0.21727748691099477
14,1.7702165842056274,1.7407814264297485,0.21727748691099477
15,1.7384003400802612,1.71637761592865,0.4175392670157068
16,1.7175086736679077,1.6983284950256348,0.4175392670157068
17,1.7030205726623535,1.687395453453064,0.4175392670157068
18,1.6957758665084839,1.684909701347351,0.4175392670157068
19,1.6972858905792236,1.6849727630615234,0.4175392670157068
20,1.7008339166641235,1.6829830408096313,0.4175392670157068
21,1.7003010511398315,1.685120701789856,0.4175392670157068
22,1.702009916305542,1.6826872825622559,0.4175392670157068
23,1.7006134986877441,1.6770353317260742,0.4175392670157068
24,1.6967114210128784,1.6738972663879395,0.4175392670157068
25,1.6948989629745483,1.6703940629959106,0.4175392670157068
26,1.6913491487503052,1.6662230491638184,0.4175392670157068
27,1.6862397193908691,1.6636916399002075,0.4175392670157068
28,1.683034896850586,1.658642053604126,0.4175392670157068
29,1.6782855987548828,1.6550616025924683,0.4175392670157068
30,1.6752851009368896,1.6511784791946411,0.4175392670157068
31,1.6708096265792847,1.6491092443466187,0.4175392670157068
32,1.6679959297180176,1.6451228857040405,0.4175392670157068
33,1.66374671459198,1.6431081295013428,0.4175392670157068
34,1.661521553993225,1.6401287317276,0.4175392670157068
35,1.6580214500427246,1.6375658512115479,0.4175392670157068
36,1.6553391218185425,1.6357985734939575,0.4175392670157068
37,1.652902603149414,1.6322509050369263,0.4175392670157068
38,1.6489096879959106,1.629399299621582,0.4175392670157068
39,1.6455142498016357,1.628021240234375,0.4175392670157068
40,1.6434863805770874,1.6259568929672241,0.4175392670157068
41,1.6421576738357544,1.6259835958480835,0.4175392670157068
42,1.6402735710144043,1.619058609008789,0.4175392670157068
43,1.6350178718566895,1.6133508682250977,0.4175392670157068
44,1.6272135972976685,1.6080946922302246,0.4175392670157068
45,1.6228420734405518,1.603474736213684,0.4175392670157068
46,1.6219940185546875,1.6035418510437012,0.4175392670157068
47,1.6199778318405151,1.5953115224838257,0.4175392670157068
48,1.6140925884246826,1.5876178741455078,0.4175392670157068
49,1.6060035228729248,1.5828580856323242,0.4175392670157068
50,1.6013191938400269,1.5819616317749023,0.4175392670157068
51,1.600737452507019,1.5884419679641724,0.4175392670157068
52,1.6072508096694946,1.6071093082427979,0.4175392670157068
53,1.6274908781051636,1.5833663940429688,0.4175392670157068
54,1.6049766540527344,1.5624881982803345,0.4175392670157068
55,1.5839433670043945,1.5759539604187012,0.41492146596858637
56,1.5953166484832764,1.5625582933425903,0.412303664921466
57,1.5804780721664429,1.5594795942306519,0.4096858638743455
58,1.5771039724349976,1.5608735084533691,0.4162303664921466
59,1.5795514583587646,1.5419203042984009,0.41492146596858637
60,1.5614345073699951,1.5453476905822754,0.4293193717277487
61,1.564141869544983,1.5457857847213745,0.48429319371727747
62,1.564449667930603,1.5261290073394775,0.4581151832460733
63,1.5424784421920776,1.526145577430725,0.45157068062827227
64,1.5407154560089111,1.5311675071716309,0.5104712041884817
65,1.5478841066360474,1.5116385221481323,0.4803664921465969
66,1.5237444639205933,1.4978817701339722,0.5
67,1.5092403888702393,1.5003716945648193,0.5222513089005235
68,1.5122023820877075,1.4951072931289673,0.49607329842931935
69,1.501617670059204,1.4782761335372925,0.5340314136125655
70,1.4844599962234497,1.4657009840011597,0.5274869109947644
71,1.4674335718154907,1.4623234272003174,0.5274869109947644
72,1.459802508354187,1.4684683084487915,0.5301047120418848
73,1.466550588607788,1.5019038915634155,0.49214659685863876
74,1.492125153541565,1.5212702751159668,0.5235602094240838
75,1.518791675567627,1.438806176185608,0.5261780104712042
